Time,Protocol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow Bytes,IP Address,Threat Level,Port,Prediction,Payload Size,Number of Packets,Application Layer Data,User-Agent,Geolocation,Logistics ID,Anomaly Score,Event Description,Response Time,Session ID,Data Transfer Rate,Error Code
2023-01-29 18:43:42,UDP,FIN,Normal,1,118.76.176.156,69.135.179.215,0.78,272.04,13416,168.99.232.31,Benign,80,No Attack,679,9,POST /upload,Mozilla/5.0,Airport XYZ,LGT44379,0.04,Data Query,307 ms,SESS4379,4.04 Mbps,404
2020-01-17 09:38:38,UDP,SYN,Normal,4,186.28.218.247,13.21.17.205,0.03,96.17,8404,137.175.57.170,Benign,80,No Attack,290,1,QUERY /info,Mozilla/5.0,Airport XYZ,LGT54199,0.01,Connection Attempt,100 ms,SESS4015,8.13 Mbps,200
2021-04-24 12:09:09,TCP,SYN,Normal,3,42.207.67.2,70.15.116.62,0.37,889.27,5446,16.157.206.67,Benign,53,No Attack,400,2,GET /status,Mozilla/5.0,Airport ABC,LGT13669,0.07,Data Query,223 ms,SESS4142,9.84 Mbps,500
2022-01-13 16:26:19,TCP,FIN,Normal,1,130.173.54.6,58.247.124.96,0.15,539.51,5703,175.211.110.133,Benign,21,No Attack,1346,5,GET /status,Mozilla/5.0,Airport ABC,LGT84316,0.04,File Upload,387 ms,SESS4308,5.09 Mbps,403
2021-01-29 19:16:25,UDP,SYN,Normal,4,130.53.228.106,151.26.97.170,0.1,629.2,10185,25.150.24.123,Benign,53,No Attack,706,1,GET /status,Mozilla/5.0,Airport DEF,LGT80372,0.01,File Upload,268 ms,SESS3262,1.59 Mbps,500
2020-06-08 02:46:27,UDP,ACK,Normal,2,89.7.211.122,90.120.220.219,0.25,980.85,14955,47.154.180.30,Benign,80,No Attack,1259,5,QUERY /info,Mozilla/5.0,Airport ABC,LGT56218,0.07,Connection Attempt,267 ms,SESS8026,8.18 Mbps,200
2021-11-30 04:50:03,TCP,SYN,Normal,1,162.212.24.195,126.238.74.182,0.26,401.69,121,24.40.110.32,Benign,443,No Attack,1209,2,POST /upload,Mozilla/5.0,Airport XYZ,LGT70642,0.09,File Upload,481 ms,SESS6745,2.76 Mbps,500
2023-12-01 08:16:17,UDP,SYN,Normal,5,184.77.246.33,40.16.13.67,0.15,346.11,11561,75.64.239.35,Benign,443,No Attack,861,9,QUERY /info,Mozilla/5.0,Airport DEF,LGT27916,0.03,File Upload,506 ms,SESS6657,4.19 Mbps,500
2020-05-26 11:46:27,UDP,FIN,Normal,2,42.255.224.242,155.121.34.195,0.56,556.13,5615,176.164.120.33,Benign,21,No Attack,430,1,QUERY /info,Mozilla/5.0,Airport ABC,LGT51702,0.08,File Upload,323 ms,SESS7564,3.61 Mbps,403
2024-03-08 02:34:22,UDP,FIN,Normal,3,167.117.6.203,148.49.236.60,0.9,404.21,3674,110.39.158.101,Benign,80,No Attack,526,6,QUERY /info,Mozilla/5.0,Airport DEF,LGT88326,0.06,Data Query,287 ms,SESS4316,0.90 Mbps,200
2020-03-29 04:41:08,UDP,FIN,Normal,1,93.78.116.49,12.141.25.142,0.26,183.38,13026,111.209.255.58,Benign,80,No Attack,156,9,QUERY /info,Mozilla/5.0,Airport ABC,LGT71638,0.09,Data Query,227 ms,SESS9886,2.67 Mbps,200
2022-12-20 15:33:01,UDP,SYN,Normal,2,171.34.86.33,62.219.116.153,0.17,618.47,9392,124.163.187.195,Benign,21,No Attack,947,9,POST /upload,Mozilla/5.0,Airport DEF,LGT77771,0.07,Data Query,52 ms,SESS5738,4.52 Mbps,500
2022-06-22 20:54:08,TCP,ACK,Normal,5,181.20.3.243,44.228.175.214,0.76,398.13,14129,133.218.57.251,Benign,80,No Attack,1191,10,QUERY /info,Mozilla/5.0,Airport DEF,LGT80061,0.08,File Upload,551 ms,SESS7749,0.46 Mbps,500
2022-02-09 02:54:33,TCP,ACK,Normal,2,156.230.162.129,151.95.234.60,0.02,899.33,1273,169.138.198.38,Benign,53,No Attack,532,1,POST /upload,Mozilla/5.0,Airport ABC,LGT70808,0.09,File Upload,74 ms,SESS1934,9.54 Mbps,200
2023-06-29 09:23:45,UDP,FIN,Normal,3,123.207.155.187,33.11.193.225,0.49,59.72,2802,121.37.218.93,Benign,21,No Attack,731,5,GET /status,Mozilla/5.0,Airport XYZ,LGT27778,0.01,Connection Attempt,340 ms,SESS6047,1.49 Mbps,200
2022-09-16 22:26:24,TCP,FIN,Normal,3,168.235.248.21,112.115.67.131,0.54,329.93,1221,150.126.167.167,Benign,53,No Attack,217,8,QUERY /info,Mozilla/5.0,Airport XYZ,LGT69118,0.01,Connection Attempt,417 ms,SESS5327,1.02 Mbps,404
2023-04-10 10:32:44,UDP,FIN,Normal,3,165.240.34.119,38.123.24.224,0.54,153.88,8562,157.2.138.241,Benign,53,No Attack,1336,1,QUERY /info,Mozilla/5.0,Airport ABC,LGT72713,0.02,Data Query,413 ms,SESS8750,5.69 Mbps,404
2020-01-17 15:51:54,TCP,ACK,Normal,2,25.47.191.121,111.138.214.77,0.46,66.46,2298,117.129.135.175,Benign,21,No Attack,792,6,POST /upload,Mozilla/5.0,Airport XYZ,LGT36526,0.09,Connection Attempt,223 ms,SESS5864,5.29 Mbps,403
2023-07-26 05:32:03,TCP,FIN,Normal,3,101.110.219.25,20.121.164.213,0.09,584.27,8373,47.172.97.194,Benign,21,No Attack,1201,3,QUERY /info,Mozilla/5.0,Airport ABC,LGT99798,0.02,Data Query,350 ms,SESS1664,8.09 Mbps,200
2020-09-23 17:01:33,TCP,ACK,Normal,5,88.213.130.127,154.255.47.62,0.18,801.86,13392,174.133.192.211,Benign,443,No Attack,1192,10,GET /status,Mozilla/5.0,Airport XYZ,LGT36984,0.09,Data Query,193 ms,SESS5394,8.32 Mbps,200
2021-11-19 19:29:58,TCP,ACK,Normal,1,56.27.106.51,91.208.190.124,0.06,391.36,7063,175.249.134.51,Benign,443,No Attack,1391,2,POST /upload,Mozilla/5.0,Airport ABC,LGT28676,0.03,Connection Attempt,259 ms,SESS8176,5.57 Mbps,200
2021-10-31 11:43:38,UDP,SYN,Normal,1,34.24.246.24,91.16.54.226,0.23,381.0,7356,71.101.20.164,Benign,53,No Attack,977,7,POST /upload,Mozilla/5.0,Airport ABC,LGT22710,0.05,File Upload,234 ms,SESS9444,8.48 Mbps,200
2020-05-24 02:22:06,TCP,FIN,Normal,4,16.108.182.120,96.233.171.207,0.68,504.0,10770,136.215.2.74,Benign,443,No Attack,1429,2,QUERY /info,Mozilla/5.0,Airport DEF,LGT67141,0.0,Connection Attempt,135 ms,SESS9108,6.81 Mbps,200
2021-02-04 21:54:43,TCP,ACK,Normal,1,54.96.96.181,28.72.230.18,0.35,66.2,3972,78.148.95.114,Benign,21,No Attack,1237,7,QUERY /info,Mozilla/5.0,Airport ABC,LGT91325,0.0,File Upload,594 ms,SESS2610,6.51 Mbps,500
2023-08-28 12:00:45,UDP,SYN,Normal,2,40.11.13.102,14.14.141.144,0.39,930.38,4831,20.65.152.124,Benign,80,No Attack,213,1,QUERY /info,Mozilla/5.0,Airport DEF,LGT25613,0.07,Connection Attempt,248 ms,SESS7546,3.46 Mbps,403
2022-12-03 14:54:30,TCP,ACK,Normal,5,127.147.1.93,121.42.216.114,0.17,404.34,14719,106.103.194.21,Benign,443,No Attack,836,2,POST /upload,Mozilla/5.0,Airport ABC,LGT77885,0.09,File Upload,118 ms,SESS3564,6.73 Mbps,500
2023-12-02 14:28:55,TCP,FIN,Normal,5,144.194.68.31,30.229.221.190,0.48,916.62,321,73.208.230.239,Benign,80,No Attack,509,7,QUERY /info,Mozilla/5.0,Airport DEF,LGT92299,0.03,Data Query,159 ms,SESS1881,9.35 Mbps,403
2023-06-28 16:10:31,TCP,ACK,Normal,2,98.26.169.38,60.97.222.33,0.87,153.94,13391,18.80.209.143,Benign,53,No Attack,1064,3,GET /status,Mozilla/5.0,Airport ABC,LGT53255,0.1,Data Query,547 ms,SESS1548,8.41 Mbps,500
2021-12-18 22:20:29,UDP,FIN,Normal,1,55.120.49.152,129.175.35.226,0.07,798.42,12266,39.20.93.228,Benign,53,No Attack,437,3,GET /status,Mozilla/5.0,Airport DEF,LGT52609,0.06,Connection Attempt,261 ms,SESS1096,2.91 Mbps,403
2020-03-20 00:53:19,TCP,FIN,Normal,3,14.52.199.155,164.254.225.142,0.65,518.94,13116,101.239.182.213,Benign,80,No Attack,1183,8,POST /upload,Mozilla/5.0,Airport DEF,LGT54112,0.01,Data Query,169 ms,SESS6727,2.37 Mbps,403
2020-04-03 21:43:50,TCP,FIN,Normal,4,85.25.74.170,10.181.31.5,0.17,984.3,4955,75.238.94.203,Benign,21,No Attack,764,4,POST /upload,Mozilla/5.0,Airport XYZ,LGT29534,0.05,Connection Attempt,554 ms,SESS5290,7.72 Mbps,200
2024-02-05 05:55:10,TCP,SYN,Normal,3,173.235.8.64,83.140.41.152,0.02,580.46,7013,27.84.131.79,Benign,80,No Attack,1480,5,GET /status,Mozilla/5.0,Airport XYZ,LGT12624,0.09,File Upload,372 ms,SESS8680,6.58 Mbps,200
2020-06-14 10:54:56,TCP,ACK,Normal,3,189.42.186.22,148.203.41.87,0.04,772.06,12306,153.193.167.183,Benign,80,No Attack,510,8,POST /upload,Mozilla/5.0,Airport DEF,LGT73769,0.1,File Upload,184 ms,SESS4917,4.72 Mbps,200
2020-05-04 22:07:31,TCP,SYN,Normal,3,125.168.191.246,185.180.63.210,0.23,220.75,5160,126.29.8.168,Benign,53,No Attack,1206,2,POST /upload,Mozilla/5.0,Airport DEF,LGT17197,0.01,File Upload,73 ms,SESS3924,2.87 Mbps,200
2022-07-20 22:13:57,TCP,ACK,Normal,5,66.245.87.201,127.243.100.43,0.09,952.41,1718,14.169.177.114,Benign,21,No Attack,164,7,GET /status,Mozilla/5.0,Airport DEF,LGT39649,0.01,Data Query,113 ms,SESS8335,9.43 Mbps,200
2022-01-26 00:33:08,TCP,ACK,Normal,1,130.172.47.155,169.254.46.73,0.62,940.54,9602,20.205.61.125,Benign,80,No Attack,1307,8,GET /status,Mozilla/5.0,Airport XYZ,LGT22253,0.06,Connection Attempt,578 ms,SESS9325,4.20 Mbps,404
2021-01-05 05:26:27,TCP,ACK,Normal,3,142.32.85.115,126.131.93.24,0.6,783.21,10804,93.7.222.69,Benign,80,No Attack,665,2,QUERY /info,Mozilla/5.0,Airport ABC,LGT13904,0.08,Data Query,102 ms,SESS4096,3.11 Mbps,500
2020-03-27 16:45:31,TCP,SYN,Normal,1,36.158.163.250,92.199.235.141,0.4,168.36,137,152.160.155.212,Benign,80,No Attack,466,8,QUERY /info,Mozilla/5.0,Airport DEF,LGT91417,0.09,File Upload,202 ms,SESS6136,5.81 Mbps,500
2023-04-17 09:19:47,UDP,ACK,Normal,5,48.254.51.240,31.158.76.56,0.72,451.93,5076,65.72.166.91,Benign,53,No Attack,1236,3,POST /upload,Mozilla/5.0,Airport XYZ,LGT11191,0.06,File Upload,278 ms,SESS8968,7.47 Mbps,200
2021-06-20 11:06:07,TCP,FIN,Normal,5,33.178.88.45,158.200.155.158,0.86,84.92,3208,41.14.139.121,Benign,21,No Attack,789,5,QUERY /info,Mozilla/5.0,Airport DEF,LGT25078,0.01,Connection Attempt,443 ms,SESS2704,8.91 Mbps,500
2023-02-18 11:46:18,TCP,ACK,Normal,2,125.134.132.94,42.224.72.133,0.22,2.03,11638,86.248.41.22,Benign,53,No Attack,124,9,QUERY /info,Mozilla/5.0,Airport DEF,LGT29218,0.07,Connection Attempt,336 ms,SESS1398,8.30 Mbps,403
2021-01-05 04:45:20,UDP,ACK,Normal,3,186.248.72.106,137.237.241.113,0.52,362.63,1898,149.108.35.255,Benign,53,No Attack,934,2,POST /upload,Mozilla/5.0,Airport ABC,LGT85986,0.03,File Upload,336 ms,SESS6969,7.48 Mbps,404
2022-11-21 09:03:06,TCP,SYN,Normal,3,100.106.198.104,116.165.185.95,0.25,752.93,9771,71.30.172.181,Benign,80,No Attack,635,4,GET /status,Mozilla/5.0,Airport ABC,LGT14874,0.06,Connection Attempt,482 ms,SESS6945,6.27 Mbps,404
2023-09-27 07:46:34,UDP,FIN,Normal,1,60.159.1.9,108.249.110.249,0.43,779.73,13429,133.143.181.153,Benign,21,No Attack,575,4,GET /status,Mozilla/5.0,Airport ABC,LGT65246,0.04,Connection Attempt,310 ms,SESS7982,4.93 Mbps,200
2021-12-27 18:21:49,UDP,FIN,Normal,3,107.207.68.1,178.13.207.189,0.66,792.7,2191,83.62.131.93,Benign,53,No Attack,424,2,GET /status,Mozilla/5.0,Airport DEF,LGT47382,0.06,Data Query,129 ms,SESS8602,4.48 Mbps,200
2021-07-11 07:54:19,UDP,ACK,Normal,2,55.181.121.51,144.190.45.88,0.19,331.05,7136,122.163.137.146,Benign,80,No Attack,888,7,POST /upload,Mozilla/5.0,Airport XYZ,LGT27670,0.08,Data Query,108 ms,SESS3587,3.56 Mbps,404
2023-03-09 09:14:06,TCP,FIN,Normal,1,65.79.245.122,100.210.130.127,0.33,960.67,1184,72.83.41.125,Benign,80,No Attack,798,7,GET /status,Mozilla/5.0,Airport DEF,LGT56733,0.05,Connection Attempt,68 ms,SESS5400,6.83 Mbps,403
2022-01-28 03:51:59,TCP,ACK,Normal,4,153.99.89.213,52.206.184.149,0.87,870.38,12132,83.247.83.215,Benign,21,No Attack,266,10,QUERY /info,Mozilla/5.0,Airport DEF,LGT21365,0.05,Data Query,407 ms,SESS9762,8.00 Mbps,403
2021-12-17 03:28:54,TCP,SYN,Normal,4,172.159.101.75,49.250.136.0,0.21,5.86,1341,188.186.98.222,Benign,21,No Attack,917,8,GET /status,Mozilla/5.0,Airport ABC,LGT44198,0.06,Data Query,412 ms,SESS6602,9.10 Mbps,403
2022-02-23 15:04:09,TCP,ACK,Normal,5,56.40.42.228,175.254.78.20,0.51,577.38,1640,86.140.218.21,Benign,53,No Attack,764,10,QUERY /info,Mozilla/5.0,Airport ABC,LGT76404,0.06,File Upload,451 ms,SESS5020,7.98 Mbps,200
2022-06-13 10:15:36,TCP,FIN,Normal,3,84.124.165.79,49.83.237.121,0.9,389.59,14682,183.36.30.220,Benign,443,No Attack,1063,10,GET /status,Mozilla/5.0,Airport XYZ,LGT53819,0.06,Connection Attempt,225 ms,SESS4451,9.40 Mbps,404
2021-03-29 08:52:09,TCP,ACK,Normal,1,149.237.115.71,106.84.195.90,0.81,672.57,8321,112.119.156.76,Benign,80,No Attack,349,5,POST /upload,Mozilla/5.0,Airport DEF,LGT27259,0.05,File Upload,134 ms,SESS6744,8.15 Mbps,403
2022-09-27 09:49:22,UDP,FIN,Normal,1,94.152.220.154,125.204.124.241,0.19,983.17,2272,166.223.247.154,Benign,443,No Attack,302,1,QUERY /info,Mozilla/5.0,Airport XYZ,LGT36993,0.06,Connection Attempt,281 ms,SESS9902,8.36 Mbps,200
2021-08-13 02:38:13,UDP,SYN,Normal,3,174.230.138.205,131.199.196.52,0.74,158.9,7081,148.202.95.211,Benign,21,No Attack,357,9,QUERY /info,Mozilla/5.0,Airport ABC,LGT89553,0.05,Connection Attempt,85 ms,SESS4509,4.68 Mbps,500
2020-10-28 04:18:34,TCP,FIN,Normal,3,48.82.119.71,26.211.57.10,0.42,513.8,2547,10.36.221.177,Benign,80,No Attack,226,3,POST /upload,Mozilla/5.0,Airport XYZ,LGT39871,0.01,Connection Attempt,345 ms,SESS6148,6.88 Mbps,404
2020-11-15 11:14:26,UDP,FIN,Normal,4,178.189.154.108,115.14.93.180,0.72,600.45,12568,27.159.180.140,Benign,80,No Attack,848,9,POST /upload,Mozilla/5.0,Airport XYZ,LGT74418,0.04,Data Query,241 ms,SESS7974,1.47 Mbps,200
2021-02-16 08:33:06,TCP,SYN,Normal,5,12.136.148.74,190.229.161.141,0.04,416.73,10383,172.206.227.239,Benign,21,No Attack,1197,3,QUERY /info,Mozilla/5.0,Airport ABC,LGT74041,0.05,File Upload,384 ms,SESS7154,5.85 Mbps,500
2020-10-26 15:04:05,UDP,SYN,Normal,4,58.43.168.241,114.92.152.82,0.66,686.17,10600,110.164.157.128,Benign,80,No Attack,239,10,GET /status,Mozilla/5.0,Airport DEF,LGT78975,0.07,Data Query,494 ms,SESS6701,1.33 Mbps,404
2021-01-29 04:47:15,TCP,FIN,Normal,3,178.142.77.2,189.60.2.47,0.79,607.63,9790,48.95.115.166,Benign,443,No Attack,233,6,QUERY /info,Mozilla/5.0,Airport XYZ,LGT91499,0.06,Connection Attempt,78 ms,SESS4937,5.87 Mbps,403
2022-03-26 14:03:14,TCP,SYN,Normal,4,126.16.204.147,73.149.188.249,0.85,258.25,14316,131.97.252.134,Benign,443,No Attack,298,3,POST /upload,Mozilla/5.0,Airport DEF,LGT26007,0.06,File Upload,112 ms,SESS9922,1.38 Mbps,200
2021-01-13 13:48:46,TCP,SYN,Normal,1,58.49.89.12,125.156.195.79,0.74,669.4,320,34.54.91.208,Benign,21,No Attack,1350,2,QUERY /info,Mozilla/5.0,Airport DEF,LGT45867,0.07,Data Query,174 ms,SESS9258,7.17 Mbps,404
2020-10-29 04:41:44,UDP,SYN,Normal,4,96.159.105.70,102.146.207.0,0.13,234.12,2618,168.151.174.126,Benign,443,No Attack,1429,4,GET /status,Mozilla/5.0,Airport XYZ,LGT40733,0.06,File Upload,343 ms,SESS8605,7.38 Mbps,403
2020-08-30 11:43:41,UDP,SYN,Normal,4,155.21.179.221,84.111.199.87,0.32,803.26,11885,65.188.60.27,Benign,80,No Attack,334,8,POST /upload,Mozilla/5.0,Airport ABC,LGT34599,0.05,File Upload,156 ms,SESS9179,5.10 Mbps,403
2020-05-24 13:36:16,TCP,FIN,Normal,5,108.161.81.220,18.79.229.221,0.18,188.25,8267,178.155.104.221,Benign,21,No Attack,482,7,QUERY /info,Mozilla/5.0,Airport XYZ,LGT63404,0.1,Connection Attempt,352 ms,SESS3894,0.33 Mbps,200
2021-12-13 13:17:20,TCP,ACK,Normal,1,12.254.201.10,88.2.179.153,0.22,386.41,6682,139.134.235.146,Benign,21,No Attack,515,6,POST /upload,Mozilla/5.0,Airport DEF,LGT75331,0.0,Data Query,259 ms,SESS9297,7.67 Mbps,200
2022-01-09 23:22:05,TCP,SYN,Normal,2,135.203.247.231,33.125.242.23,0.0,304.06,9127,126.146.57.136,Benign,53,No Attack,587,6,GET /status,Mozilla/5.0,Airport DEF,LGT14961,0.01,Data Query,322 ms,SESS2411,1.53 Mbps,500
2021-03-25 05:26:07,TCP,ACK,Normal,4,137.138.57.82,122.9.1.124,0.83,670.56,12479,122.62.224.123,Benign,21,No Attack,948,8,POST /upload,Mozilla/5.0,Airport DEF,LGT78010,0.01,File Upload,378 ms,SESS3803,6.97 Mbps,200
2022-10-25 21:24:23,UDP,ACK,Normal,2,11.215.104.126,192.109.226.246,0.82,180.03,7746,53.163.238.229,Benign,80,No Attack,940,1,QUERY /info,Mozilla/5.0,Airport XYZ,LGT24328,0.03,File Upload,494 ms,SESS8101,1.67 Mbps,500
2022-09-30 01:34:52,TCP,ACK,Normal,1,33.249.48.5,34.246.251.47,0.32,497.72,6322,148.72.187.246,Benign,53,No Attack,1166,7,POST /upload,Mozilla/5.0,Airport ABC,LGT11642,0.09,File Upload,75 ms,SESS5206,6.63 Mbps,500
2024-02-22 22:59:10,TCP,ACK,Normal,5,144.218.186.84,176.134.182.62,0.02,738.9,4017,150.115.150.121,Benign,80,No Attack,1007,7,QUERY /info,Mozilla/5.0,Airport DEF,LGT14552,0.04,Connection Attempt,356 ms,SESS3683,2.62 Mbps,403
2022-06-28 16:56:53,UDP,SYN,Normal,3,61.221.24.189,152.172.179.56,0.83,829.14,4354,114.143.147.70,Benign,21,No Attack,427,1,POST /upload,Mozilla/5.0,Airport XYZ,LGT92792,0.04,File Upload,430 ms,SESS6805,7.98 Mbps,403
2022-10-17 11:37:11,TCP,FIN,Normal,3,28.20.91.180,173.113.106.70,0.48,189.27,1872,81.144.90.91,Benign,53,No Attack,515,10,GET /status,Mozilla/5.0,Airport XYZ,LGT46154,0.05,Data Query,435 ms,SESS2646,5.26 Mbps,404
2024-01-10 03:03:15,TCP,SYN,Normal,4,106.186.86.139,53.83.27.242,0.59,622.89,1307,148.19.161.95,Benign,53,No Attack,1433,6,QUERY /info,Mozilla/5.0,Airport DEF,LGT72221,0.05,File Upload,300 ms,SESS3894,6.04 Mbps,403
2023-06-09 11:25:37,UDP,ACK,Normal,5,138.47.53.216,10.136.11.64,0.88,920.13,9939,46.2.86.184,Benign,21,No Attack,1360,7,QUERY /info,Mozilla/5.0,Airport ABC,LGT29468,0.08,Data Query,186 ms,SESS9801,5.83 Mbps,403
2021-12-23 21:36:21,UDP,FIN,Normal,3,74.14.43.105,40.158.123.25,0.52,874.11,5801,170.160.81.131,Benign,21,No Attack,717,2,POST /upload,Mozilla/5.0,Airport DEF,LGT12388,0.02,File Upload,291 ms,SESS1068,3.09 Mbps,200
2023-11-25 19:19:31,TCP,ACK,Normal,5,108.106.242.254,141.102.193.30,0.33,332.99,841,191.72.1.116,Benign,53,No Attack,822,2,GET /status,Mozilla/5.0,Airport DEF,LGT90922,0.02,File Upload,153 ms,SESS8205,1.54 Mbps,404
2020-11-30 05:56:14,TCP,ACK,Normal,2,100.239.71.173,101.155.225.113,0.57,811.24,12751,134.140.21.174,Benign,21,No Attack,1151,5,POST /upload,Mozilla/5.0,Airport ABC,LGT32308,0.01,File Upload,389 ms,SESS2391,6.09 Mbps,403
2021-07-27 11:00:02,TCP,FIN,Normal,3,190.56.87.4,51.230.140.63,0.44,297.9,5531,12.14.38.139,Benign,21,No Attack,521,8,GET /status,Mozilla/5.0,Airport ABC,LGT79255,0.07,File Upload,181 ms,SESS2548,0.84 Mbps,200
2023-04-05 21:03:57,UDP,ACK,Normal,1,181.253.184.51,156.26.158.82,0.96,96.83,9951,81.67.141.219,Benign,21,No Attack,776,10,QUERY /info,Mozilla/5.0,Airport ABC,LGT62789,0.08,Connection Attempt,113 ms,SESS8721,1.43 Mbps,404
2021-07-22 02:29:42,UDP,SYN,Normal,3,43.215.14.188,37.188.15.99,0.58,505.29,11435,50.238.58.125,Benign,80,No Attack,1095,4,POST /upload,Mozilla/5.0,Airport XYZ,LGT96387,0.06,Connection Attempt,331 ms,SESS6747,2.58 Mbps,200
2021-01-21 01:12:15,UDP,ACK,Normal,1,41.249.166.75,51.210.131.3,0.59,392.82,10131,23.91.100.93,Benign,443,No Attack,809,8,QUERY /info,Mozilla/5.0,Airport XYZ,LGT48289,0.04,Data Query,110 ms,SESS2161,7.96 Mbps,200
2021-08-27 17:52:37,UDP,ACK,Normal,5,175.48.175.209,116.23.24.238,0.29,831.77,1391,21.158.147.45,Benign,53,No Attack,1014,5,POST /upload,Mozilla/5.0,Airport XYZ,LGT66965,0.01,Data Query,340 ms,SESS9593,8.26 Mbps,200
2021-03-02 18:13:33,TCP,ACK,Normal,3,30.183.143.119,22.123.17.127,0.36,211.7,5364,85.247.247.107,Benign,443,No Attack,674,1,QUERY /info,Mozilla/5.0,Airport ABC,LGT88540,0.05,Connection Attempt,423 ms,SESS8178,2.26 Mbps,403
2021-03-15 02:21:30,UDP,ACK,Normal,4,155.97.172.225,96.254.207.236,0.78,533.41,10437,158.187.120.16,Benign,53,No Attack,1360,6,POST /upload,Mozilla/5.0,Airport DEF,LGT54445,0.06,File Upload,566 ms,SESS9259,9.22 Mbps,404
2021-12-11 14:58:53,TCP,FIN,Normal,1,140.149.150.130,71.107.142.150,0.11,810.11,7476,174.118.146.12,Benign,21,No Attack,471,5,QUERY /info,Mozilla/5.0,Airport XYZ,LGT64519,0.08,Data Query,553 ms,SESS8673,2.94 Mbps,200
2021-06-04 23:17:42,TCP,ACK,Normal,2,139.228.87.73,100.139.67.134,0.22,519.03,7580,61.19.219.74,Benign,443,No Attack,891,8,POST /upload,Mozilla/5.0,Airport ABC,LGT10536,0.02,Connection Attempt,513 ms,SESS9946,4.10 Mbps,500
2023-01-27 21:36:06,UDP,SYN,Normal,3,81.121.145.112,58.232.11.190,0.25,979.64,5466,130.251.15.4,Benign,443,No Attack,935,1,QUERY /info,Mozilla/5.0,Airport ABC,LGT77278,0.01,Connection Attempt,93 ms,SESS6297,5.01 Mbps,404
2023-10-25 17:43:23,TCP,ACK,Normal,4,31.192.241.226,22.61.2.214,0.18,309.9,12338,50.124.167.236,Benign,443,No Attack,575,9,POST /upload,Mozilla/5.0,Airport ABC,LGT50598,0.02,Connection Attempt,414 ms,SESS8752,2.20 Mbps,403
2020-02-14 09:08:57,TCP,ACK,Normal,4,182.208.156.128,36.159.252.181,0.39,510.46,12683,142.197.245.25,Benign,443,No Attack,1170,9,POST /upload,Mozilla/5.0,Airport XYZ,LGT28166,0.04,Connection Attempt,518 ms,SESS5641,0.56 Mbps,500
2020-03-31 20:41:37,TCP,SYN,Normal,4,188.161.170.124,99.139.187.202,0.89,917.73,7768,42.253.192.174,Benign,80,No Attack,1257,3,POST /upload,Mozilla/5.0,Airport DEF,LGT14715,0.05,Data Query,454 ms,SESS9320,7.84 Mbps,404
2024-03-11 22:43:34,TCP,ACK,Normal,2,75.114.225.209,74.169.252.202,0.39,470.17,14351,15.99.80.161,Benign,80,No Attack,639,6,POST /upload,Mozilla/5.0,Airport XYZ,LGT74626,0.04,Connection Attempt,61 ms,SESS7322,8.13 Mbps,403
2021-01-08 02:45:43,TCP,FIN,Normal,5,41.177.95.231,53.155.31.115,0.61,790.54,7988,117.255.132.188,Benign,80,No Attack,1029,5,POST /upload,Mozilla/5.0,Airport DEF,LGT77530,0.06,Data Query,587 ms,SESS9302,1.23 Mbps,200
2021-11-14 05:18:39,UDP,FIN,Normal,2,11.184.222.7,29.237.152.170,0.3,878.07,955,46.216.157.117,Benign,53,No Attack,1158,9,QUERY /info,Mozilla/5.0,Airport DEF,LGT35195,0.07,Data Query,321 ms,SESS6877,5.59 Mbps,200
2021-10-27 13:23:08,UDP,FIN,Normal,3,16.141.71.49,83.96.226.212,0.74,150.71,10944,159.245.137.28,Benign,53,No Attack,324,9,GET /status,Mozilla/5.0,Airport DEF,LGT28239,0.08,File Upload,378 ms,SESS2593,8.04 Mbps,500
2021-01-20 05:13:44,TCP,FIN,Normal,5,115.74.142.110,73.105.177.227,0.6,412.87,2291,192.95.63.127,Benign,80,No Attack,796,6,POST /upload,Mozilla/5.0,Airport DEF,LGT32397,0.09,Connection Attempt,362 ms,SESS5770,6.88 Mbps,404
2023-09-25 09:08:13,TCP,FIN,Normal,5,183.117.193.48,188.243.137.52,0.09,655.79,9643,34.191.54.55,Benign,21,No Attack,424,3,POST /upload,Mozilla/5.0,Airport ABC,LGT76735,0.09,Connection Attempt,484 ms,SESS2777,2.62 Mbps,404
2021-04-20 15:31:45,TCP,ACK,Normal,2,139.172.240.127,35.46.239.140,0.39,232.95,2558,161.122.124.69,Benign,80,No Attack,301,2,GET /status,Mozilla/5.0,Airport ABC,LGT19286,0.07,File Upload,53 ms,SESS9743,3.12 Mbps,500
2023-11-01 13:40:03,UDP,FIN,Normal,4,95.30.251.229,49.227.86.169,0.57,65.85,1129,93.95.178.57,Benign,80,No Attack,1105,2,GET /status,Mozilla/5.0,Airport ABC,LGT42708,0.02,Data Query,163 ms,SESS7235,8.49 Mbps,200
2022-07-09 01:08:07,TCP,FIN,Normal,5,20.130.192.234,88.246.219.117,0.17,403.83,11539,123.46.64.120,Benign,443,No Attack,339,4,QUERY /info,Mozilla/5.0,Airport DEF,LGT10744,0.06,Data Query,375 ms,SESS5196,6.18 Mbps,500
